0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694268,0.997478,0.0140943,0,0.997286,0.0697413,-0.0232034,0,-0.0241283,0.0124454,-0.999631,0,0.454168,0.00287431,0.0553882,1,0.0895788,-30.1385,1.57246,13.6966,0.214598,2.84621,0.0954127,46.8516,-73.9072,29.8455,-101.044,0.767698,-26.2862,-8.46121,-0.193352,0.317943,0.171689,-2.51793,-0.12639,2.80449,-0.764652,-0.000510304,0.00123739,-0.000179628,0.00766334,0.000251629,0.000288134,-0.00125647,
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694391,0.997477,0.0140943,0,0.997285,0.0697536,-0.0232045,0,-0.0241295,0.012445,-0.999631,0,0.454166,0.00287771,0.0553885,1,0.0142004,-30.0988,1.53675,13.7363,0.2265,2.84621,0.129287,-42.9337,92.9195,-80.9417,-92.8461,13.2249,-13.0998,38.0143,-0.193347,0.31794,0.171692,-2.51793,-0.126392,2.80449,-0.764656,0.00103476,-0.000150052,0.000228271,0.00246459,-0.000287133,0.000164493,-0.00249316,
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06943,0.997478,0.0140946,0,0.997285,0.0697446,-0.0232145,0,-0.0241395,0.0124448,-0.999631,0,0.454162,0.00287592,0.0553856,1,0.049906,-30.1385,1.57246,13.772,0.2265,2.86726,0.0825953,21.4715,-39.7969,136.116,129.681,14.7957,28.0406,-59.3997,-0.193349,0.317942,0.171689,-2.51794,-0.126392,2.80449,-0.764651,-9.2764e-05,0.000592441,-0.000687555,0.000860858,3.06247e-05,-0.000627666,0.000748161,
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694309,0.997478,0.0140935,0,0.997285,0.0697453,-0.0231996,0,-0.0241245,0.0124448,-0.999632,0,0.454168,0.0028744,0.0553893,1,0.0895788,-30.0988,1.57246,13.6966,0.221007,2.85261,0.121963,159.685,45.7544,52.7927,8.21906,1.23671,-10.2633,41.6107,-0.193352,0.31794,0.171689,-2.51793,-0.126391,2.80449,-0.764655,-0.00113862,6.56946e-05,-0.000361675,0.00154092,-0.00012656,0.000115433,-0.00130248,
0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694296,0.997478,0.0140957,0,0.997285,0.0697442,-0.0232075,0,-0.0241325,0.0124464,-0.999631,0,0.454165,0.00287723,0.0553878,1,0.0895788,-30.0988,1.49708,13.772,0.214598,2.85261,0.069778,84.6289,-2.83253,-95.1292,47.977,-3.55336,31.3637,-54.3918,-0.193352,0.31794,0.171694,-2.51794,-0.12639,2.80449,-0.764649,-0.000851888,-0.000949901,0.000894389,-0.000915974,6.79937e-05,-9.76637e-05,0.00139465,
0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069443,0.997477,0.0140957,0,0.997284,0.0697575,-0.0232024,0,-0.0241276,0.0124464,-0.999631,0,0.454167,0.00288001,0.0553897,1,0.049906,-30.0631,1.46137,13.7363,0.214598,2.85261,0.135696,26.5775,106.972,-147.176,15.2582,-9.61704,-7.98745,57.3497,-0.193348,0.317937,0.171697,-2.51793,-0.12639,2.80449,-0.764657,0.00028422,-0.00055555,0.00162071,-0.00376654,5.02871e-05,-0.000160803,-0.00119977,
0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069429,0.997478,0.0140936,0,0.997285,0.0697435,-0.0232065,0,-0.0241313,0.0124444,-0.999631,0,0.454165,0.00287659,0.0553887,1,0.049906,-30.0631,1.57246,13.772,0.209105,2.85994,0.069778,65.7597,-3.97258,102.69,141.712,-6.34363,21.8357,-69.8904,-0.193347,0.317937,0.171689,-2.51794,-0.12639,2.80449,-0.764649,0.000208136,-0.0006268,-0.00113659,-0.00192373,0.00029747,-0.000318913,0.00188881,
0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694403,0.997477,0.0140936,0,0.997285,0.0697547,-0.0232025,0,-0.0241275,0.0124444,-0.999631,0,0.454167,0.00287818,0.0553895,1,0.0142004,-30.0631,1.57246,13.7363,0.214598,2.84621,0.135696,23.1471,19.2858,24.6617,3.0844,6.71181,5.31905,20.6811,-0.193344,0.317937,0.17169,-2.51793,-0.12639,2.80449,-0.764657,0.000432957,-0.000463358,-0.000799902,-0.00154812,-2.28318e-06,9.38874e-05,-0.00145435,
0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694327,0.997477,0.0140951,0,0.997285,0.0697473,-0.0232067,0,-0.0241317,0.0124458,-0.999631,0,0.454166,0.00287849,0.0553877,1,0.049906,-30.1385,1.53675,13.7363,0.214598,2.85994,0.069778,-55.4216,-162.828,-63.099,33.9097,-7.84099,26.5196,-36.2754,-0.193346,0.317942,0.171692,-2.51793,-0.12639,2.80449,-0.764649,-0.000521297,0.00144067,-7.16573e-05,0.0054903,-6.76498e-07,-0.000480808,0.00121841,
0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069443,0.997477,0.0140958,0,0.997285,0.0697574,-0.0232006,0,-0.0241259,0.0124466,-0.999631,0,0.454168,0.00287946,0.0553894,1,0.049906,-30.0988,1.49708,13.6966,0.202696,2.83888,0.155838,54.5035,-84.8568,-47.5932,-14.3621,-11.2275,-17.2378,32.5125,-0.193347,0.31794,0.171694,-2.51793,-0.126389,2.80449,-0.764659,-0.000226624,0.000478557,0.00137095,0.00303423,0.000372792,0.000486728,-0.00166633,
0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694328,0.997477,0.0140934,0,0.997285,0.0697472,-0.0231951,0,-0.0241201,0.0124449,-0.999632,0,0.454171,0.00287674,0.0553917,1,0.0895788,-30.0631,1.53675,13.6252,0.209105,2.85261,0.102737,51.738,-10.4634,-17.6352,-231.147,-9.48714,14.0316,-16.4217,-0.193349,0.317937,0.171692,-2.51792,-0.12639,2.80449,-0.764653,-0.00130714,-0.000622472,-9.30525e-06,0.00277501,7.44612e-06,-0.00020188,0.000163485,
0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694368,0.997477,0.0140937,0,0.997285,0.0697513,-0.0232024,0,-0.0241274,0.0124446,-0.999631,0,0.454167,0.00287813,0.0553895,1,0.0142004,-30.0631,1.57246,13.7363,0.202696,2.84621,0.115554,22.4,8.51082,46.2055,115.223,-25.4188,4.81247,-24.251,-0.193343,0.317937,0.171689,-2.51793,-0.126389,2.80449,-0.764654,6.79707e-06,-0.00055503,-0.00569513,-0.000632337,0.000308485,6.85147e-05,4.75984e-06,
