0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464294,0.9963,0.0721876,0,0.991591,0.054702,-0.117203,0,-0.12072,0.0661402,-0.990481,0,0.468846,-0.0882693,0.334051,1,0.200663,-23.3862,-0.712698,22.0319,0.679686,2.15498,-0.0171971,-76.5184,-118.817,-148.978,25.5722,15.4993,-2.32347,-42.3979,-0.271916,-0.137445,0.0679152,-2.18542,0.0525529,1.91566,-1.06254,0.00139591,0.000853639,0.000409682,-0.000208563,-0.000262591,0.000294601,0.000381067,
0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464233,0.996301,0.0721849,0,0.991591,0.0546952,-0.117199,0,-0.120715,0.0661384,-0.990481,0,0.468846,-0.0882729,0.334053,1,0.236368,-23.3465,-0.637319,22.0319,0.679686,2.15498,-0.0300145,49.3143,-74.7287,131.998,2.22527,6.00767,-20.2006,-16.6521,-0.271918,-0.137449,0.0679104,-2.18542,0.0525507,1.91566,-1.06254,0.000165214,-0.000357626,-0.00149018,-0.000139081,-0.00017506,0.000196402,0.000728762,
0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464346,0.9963,0.0721844,0,0.991591,0.0547064,-0.117198,0,-0.120716,0.0661367,-0.990482,0,0.468847,-0.0882704,0.334053,1,0.200663,-23.3465,-0.676992,21.9962,0.679686,2.16231,0.0166774,34.5427,14.7349,-6.21372,-55.8007,0.522782,22.624,25.9889,-0.271915,-0.137449,0.0679133,-2.18542,0.05255,1.91566,-1.06254,0.000997727,-0.000237441,-6.54779e-05,0.000742467,-0.000116707,-0.000140331,-0.00124349,
0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464389,0.9963,0.0721878,0,0.99159,0.0547115,-0.117205,0,-0.120723,0.0661391,-0.990481,0,0.468846,-0.0882701,0.334051,1,0.236368,-23.4219,-0.712698,21.9962,0.667784,2.14766,0.0624537,-57.2642,-187.931,-165.722,-121.365,-32.0129,-4.7391,35.0563,-0.271918,-0.137444,0.0679159,-2.18542,0.0525511,1.91566,-1.06255,-0.000130791,0.00160568,0.000791532,0.000494956,0.000363005,0.000448982,-0.00252441,
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464212,0.996301,0.0721844,0,0.991592,0.054693,-0.117196,0,-0.120713,0.0661384,-0.990482,0,0.468847,-0.0882745,0.334054,1,0.16099,-23.4973,-0.637319,21.9962,0.673277,2.12019,-0.0300145,-126.643,-279.296,19.127,-153.601,2.68393,-68.9296,-92.5697,-0.271919,-0.137447,0.0679085,-2.18541,0.0525504,1.91566,-1.06254,-0.00138675,-0.00336014,-0.00123558,0.000329954,3.85527e-05,0.00131657,0.00174181,
0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464365,0.9963,0.072181,0,0.991592,0.0547075,-0.117191,0,-0.120709,0.0661334,-0.990483,0,0.468848,-0.0882711,0.334057,1,0.16099,-23.9456,-0.637319,22.1787,0.685179,2.10005,0.0294947,69.9047,-712.444,91.2137,177.932,15.057,27.6268,26.7589,-0.271921,-0.137452,0.0679184,-2.18541,0.052549,1.91566,-1.06254,-0.0011601,-0.0110415,0.0116472,0.00523528,-0.000415108,0.0016237,-0.00104284,
0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464693,0.996299,0.0721764,0,0.991589,0.0547399,-0.117198,0,-0.120717,0.0661245,-0.990482,0,0.468851,-0.0882552,0.334056,1,0.831461,-25.7467,0.560801,23.0198,0.800536,2.16872,-0.00346424,835.749,-1395.37,928.046,578.886,116.483,110.989,-65.3044,-0.271909,-0.137447,0.067942,-2.18541,0.0525458,1.91566,-1.06254,0.0078497,-0.00142892,0.0182638,0.000391459,0.000142042,0.00777679,0.000525475,
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046524,0.996298,0.0721545,0,0.991591,0.0547889,-0.117155,0,-0.120677,0.0660986,-0.990489,0,0.468857,-0.0882328,0.33408,1,1.91056,-26.687,1.15986,23.6783,0.854552,2.29323,0.0294947,1417.87,-1323.68,882.783,813.406,47.1798,186.902,-16.8921,-0.271923,-0.137492,0.0680041,-2.1854,0.0525462,1.91565,-1.06254,0.00361154,-0.0206742,0.036394,0.00502952,-0.00151497,0.00134277,-0.000870386,
0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046573,0.996298,0.0721311,0,0.991597,0.0548303,-0.117086,0,-0.12061,0.0660732,-0.990499,0,0.468865,-0.088207,0.334114,1,2.94999,-27.5479,1.4217,24.3726,0.812438,2.43147,-0.00987293,1407.7,-1159.26,274.061,917.313,-68.173,10.7597,-18.3308,-0.271939,-0.137555,0.0680737,-2.18539,0.0525562,1.91565,-1.06254,-0.00612708,-0.0374853,0.0453899,0.00554925,0.000843013,-0.00364765,0.000877805,
0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466031,0.996298,0.0721079,0,0.991604,0.0548528,-0.117018,0,-0.120542,0.0660504,-0.990508,0,0.468865,-0.0881933,0.334145,1,3.13645,-29.0118,1.4217,25.6858,0.728209,2.40401,0.00294445,-307.202,-852.305,-189.086,812.286,-30.9982,-18.6668,-20.4033,-0.271941,-0.137635,0.068103,-2.18541,0.0525609,1.91566,-1.06254,-0.0173505,-0.0357018,0.0238502,-0.0109546,0.00390149,-0.00098151,0.000110485,
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466468,0.996298,0.0720734,0,0.991616,0.0548847,-0.116906,0,-0.120431,0.0660171,-0.990524,0,0.468871,-0.088176,0.334195,1,2.13273,-29.4998,0.89802,26.4197,0.691588,2.36189,0.00294445,-1382.52,-593.51,-742.709,834.661,-49.8921,-40.5938,-9.35629,-0.271906,-0.13774,0.0681048,-2.18541,0.0525634,1.91568,-1.06254,-0.00841311,-0.0619317,0.0066995,-0.00856919,0.00412225,0.00589593,7.36568e-05,
0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466053,0.996302,0.0720425,0,0.991628,0.0548344,-0.116828,0,-0.120349,0.0659957,-0.990536,0,0.468861,-0.088197,0.334244,1,1.05363,-29.8013,0.187876,27.0386,0.715392,2.59077,-0.0428319,-1496.32,-405.601,-1060.23,734.846,36.2525,252.256,16.9249,-0.271908,-0.137848,0.068062,-2.18541,0.0525539,1.91566,-1.06253,-0.0152704,-0.0788314,-0.0154215,-0.00988206,0.00199024,-0.00391411,0.00174453,
