0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486784,0.998716,0.0133125,0,0.998579,0.0489465,-0.0206178,0,-0.0212433,0.0122902,-0.999699,0,0.438224,-0.0771161,0.0340109,1,0.573588,-28.3017,4.3813,11.0663,-0.158937,2.43147,-0.222275,-64.4812,26.2698,44.2335,-8.2719,-1.51928,6.06081,19.4862,-0.628141,0.399022,0.364993,-2.51612,-0.459827,2.83727,-0.679179,0.0017586,0.000327105,0.000523389,-2.93479e-05,-0.000111369,0.000157163,-0.000660217,
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486801,0.998716,0.0133123,0,0.998579,0.0489482,-0.0206158,0,-0.0212413,0.0122901,-0.999699,0,0.438225,-0.0771175,0.0340114,1,0.644999,-28.3017,4.34559,11.0663,-0.165346,2.43147,-0.175583,92.157,-41.7681,-10.3234,66.6947,3.04156,-6.90194,100.403,-0.628144,0.399022,0.364994,-2.51611,-0.459826,2.83727,-0.679184,-0.000685207,-8.86841e-05,0.000804684,0.00586253,0.000272177,0.00017847,-0.00175541,
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486813,0.998716,0.0133171,0,0.998579,0.0489496,-0.0206211,0,-0.0212469,0.0122946,-0.999699,0,0.438223,-0.0771144,0.034009,1,0.609293,-28.3731,4.34559,11.102,-0.165346,2.42415,-0.195725,-49.06,-148.827,-18.1781,91.8457,-9.8909,-28.3993,78.1884,-0.628144,0.399026,0.364996,-2.51612,-0.459826,2.83727,-0.679182,0.0010344,0.00203599,-7.09183e-05,0.00147779,0.000212511,0.00037691,-0.00116815,
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486726,0.998716,0.0133124,0,0.998579,0.0489407,-0.0206169,0,-0.0212424,0.0122903,-0.999699,0,0.438224,-0.0771181,0.0340112,1,0.644999,-28.3017,4.34559,11.0663,-0.165346,2.43147,-0.228684,7.6503,1.99957,-4.06403,54.2317,-11.1849,3.50439,34.25,-0.628146,0.399021,0.364994,-2.51612,-0.459826,2.83727,-0.679178,0.000141535,-0.00013916,0.000257392,0.000944753,-1.61534e-05,0.000183268,6.07837e-05,
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486697,0.998717,0.0133132,0,0.998579,0.0489378,-0.0206167,0,-0.0212422,0.0122911,-0.999699,0,0.438225,-0.0771182,0.0340106,1,0.644999,-28.3374,4.34559,11.0306,-0.158937,2.43788,-0.255234,-66.4852,-81.0113,-62.4693,-104.029,-3.52823,10.178,-23.8015,-0.628146,0.399024,0.364993,-2.51611,-0.459827,2.83727,-0.679175,4.19476e-05,0.00158796,7.62636e-05,0.000662941,-0.000147955,-0.000164217,0.00110308,
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486623,0.998717,0.0133071,0,0.99858,0.0489302,-0.0206086,0,-0.0212337,0.0122855,-0.999699,0,0.438227,-0.0771233,0.0340142,1,0.720377,-28.262,4.3813,10.9909,-0.158937,2.42415,-0.255234,237.23,103.228,40.5154,-40.8165,1.58261,-4.20981,-26.2329,-0.628152,0.399016,0.364992,-2.51611,-0.459827,2.83727,-0.679175,-0.00504795,-0.00129273,-0.000740442,0.00118163,-0.000122958,0.000211309,0.00100877,
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04867,0.998717,0.013312,0,0.998579,0.0489381,-0.0206152,0,-0.0212407,0.01229,-0.999699,0,0.438225,-0.0771177,0.0340122,1,0.684672,-28.262,4.30592,11.0663,-0.165346,2.43788,-0.261643,117.029,8.53714,-65.982,56.3077,6.60891,44.4495,-55.558,-0.628149,0.399019,0.364997,-2.51612,-0.459826,2.83727,-0.679174,-0.00156443,-0.000960466,0.00154385,-0.000687831,4.26876e-05,-0.000525135,0.000404389,
0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486646,0.998717,0.0133098,0,0.99858,0.0489327,-0.0206121,0,-0.0212373,0.0122881,-0.999699,0,0.438226,-0.0771211,0.0340126,1,0.684672,-28.262,4.3813,11.0306,-0.165346,2.41774,-0.255234,-4.05003,17.8476,65.1933,-19.8715,8.30167,-22.7275,-41.6901,-0.628149,0.399019,0.364992,-2.51611,-0.459826,2.83727,-0.679175,-0.00135031,-0.00107856,-0.000790235,0.000177583,6.53946e-05,0.000255073,-0.00040011,
0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486665,0.998717,0.0133115,0,0.99858,0.0489346,-0.0206151,0,-0.0212405,0.0122896,-0.999699,0,0.438225,-0.0771209,0.0340114,1,0.684672,-28.3017,4.42097,11.0306,-0.171754,2.42415,-0.228684,-76.8279,-29.3648,56.4033,-98.6866,-20.2201,18.0632,-7.28447,-0.628149,0.399022,0.364991,-2.51611,-0.459825,2.83727,-0.679178,-0.000292788,0.000299108,-0.00144057,-0.000252429,0.000309482,-0.000331324,-0.00107929,
0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486722,0.998716,0.0133097,0,0.998579,0.0489403,-0.0206158,0,-0.0212412,0.0122876,-0.999699,0,0.438224,-0.07712,0.0340117,1,0.609293,-28.262,4.42097,11.0663,-0.165346,2.42415,-0.208542,-121.116,-4.46495,91.6383,137.948,-13.7192,0.219006,32.631,-0.628144,0.399019,0.364988,-2.51612,-0.459826,2.83727,-0.67918,0.00153003,-0.000447565,-0.00171575,-0.0009082,-1.37946e-05,-0.000150916,-0.000926374,
