1544228937.5499999523, -0.0238108811, 0.0075020178, 0.1128498215, -0.7224897361, -0.6489896788, 0.1899228623, 0.1419379285
1544228937.6500000954, -0.0091615784, 0.0044579126, 0.1058246097, -0.7316910224, -0.6626493379, 0.1343639768, 0.0828644408
1544228937.7500000000, -0.0130128793, 0.0040509514, 0.1072925464, -0.7313553649, -0.6634176013, 0.1324966799, 0.0826869856
1544228937.8499999046, -0.0190952068, 0.0049116222, 0.1095379055, -0.7297108001, -0.6644038482, 0.1334131833, 0.0876737616
1544228937.9500000477, -0.0324076912, 0.0043236635, 0.1119830735, -0.7179552397, -0.6762692776, 0.1343422054, 0.0924575631
1544228938.0499999523, -0.0376736744, 0.0028935343, 0.1112305644, -0.7145866283, -0.6797711167, 0.1356151080, 0.0910044683
1544228938.1500000954, -0.0424659667, 0.0020053593, 0.1102870442, -0.7129377185, -0.6807096649, 0.1391478072, 0.0915867921
1544228938.2500000000, -0.0388162758, 0.0006649255, 0.1062639701, -0.7182494516, -0.6803263981, 0.1250267771, 0.0709796698
1544228938.3499999046, -0.0283520356, -0.0003709538, 0.1004299497, -0.7220102136, -0.6842233014, 0.0941833523, 0.0326391268
1544228938.4500000477, -0.0277879769, 0.0016569008, 0.0990765289, -0.7261312095, -0.6800705104, 0.0918602910, 0.0345737697
1544228938.5499999523, -0.0270319227, 0.0017615668, 0.0960650104, -0.7268495556, -0.6795682793, 0.0915876487, 0.0297400588
1544228938.6500000954, -0.0266531876, 0.0011178764, 0.0927368928, -0.7279540970, -0.6782308118, 0.0938934837, 0.0258051071
1544228938.7500000000, -0.0254914616, -0.0004855320, 0.0863217945, -0.7299391032, -0.6757564200, 0.0981086989, 0.0176901332
1544228938.8499999046, -0.0233515858, -0.0006590811, 0.0829404020, -0.7317939051, -0.6740951025, 0.0964552880, 0.0128818463
1544228938.9500000477, -0.0215937767, -0.0004651218, 0.0798501078, -0.7340676978, -0.6718850049, 0.0947797984, 0.0113153077
1544228939.0499999523, -0.0202071678, 0.0012740845, 0.0768932374, -0.7368315176, -0.6697576517, 0.0877505951, 0.0141395486
1544228939.1500000954, -0.0187236341, 0.0006095372, 0.0688243431, -0.7396023260, -0.6670609437, 0.0853865812, 0.0111049430
1544228939.2500000000, -0.0160596162, 0.0039327047, 0.0650550326, -0.7437249293, -0.6641565897, 0.0699871261, 0.0163446412
1544228939.3499999046, -0.0153610077, 0.0020775338, 0.0609717377, -0.7439646570, -0.6637621026, 0.0722781263, 0.0104126776
1544228939.4500000477, -0.0143299257, 0.0013060289, 0.0569670698, -0.7450053083, -0.6627729249, 0.0710049147, 0.0073166960
1544228939.5499999523, -0.0129749141, -0.0028687503, 0.0483930712, -0.7451521881, -0.6620952475, 0.0758080472, -0.0052279117
1544228939.6400001049, -0.0118423816, -0.0029204997, 0.0450412894, -0.7465133888, -0.6609380493, 0.0723753004, -0.0060466844
1544228939.7500000000, -0.0098675500, 0.0007250315, 0.0426345183, -0.7501390396, -0.6582912502, 0.0577312882, 0.0026908498
1544228939.8499999046, -0.0096471648, -0.0000301681, 0.0391876095, -0.7507883248, -0.6575480910, 0.0577849824, 0.0020943486
1544228939.9500000477, -0.0076512451, -0.0031708506, 0.0316783284, -0.7511758782, -0.6568475466, 0.0598789866, -0.0098335526
1544228940.0399999619, -0.0077524280, -0.0019131658, 0.0289725444, -0.7515696069, -0.6565075277, 0.0586374124, -0.0099366565
1544228940.1500000954, -0.0083588210, -0.0003060324, 0.0263523271, -0.7515733075, -0.6564883430, 0.0587518790, -0.0102433814
1544228940.2500000000, -0.0084926343, 0.0020285337, 0.0239215711, -0.7523188445, -0.6559605469, 0.0553539093, -0.0080095565
1544228940.3499999046, -0.0083989775, 0.0017803135, 0.0180191241, -0.7523719292, -0.6556632939, 0.0571897093, -0.0129442472
1544228940.4500000477, -0.0086985467, 0.0019931747, 0.0163339246, -0.7521674304, -0.6558471470, 0.0575412211, -0.0139203240
1544228940.5499999523, -0.0085518194, 0.0016050622, 0.0149732762, -0.7521781972, -0.6557522556, 0.0580974625, -0.0154180087
1544228940.6500000954, -0.0081421610, 0.0005214634, 0.0131835899, -0.7521925312, -0.6555801291, 0.0590819172, -0.0180695479
1544228940.7500000000, -0.0075209628, -0.0011216852, 0.0105114458, -0.7522027007, -0.6553120637, 0.0605577067, -0.0220465779
1544228940.8499999046, -0.0058333337, -0.0018784048, 0.0094261924, -0.7522861960, -0.6552620233, 0.0578231444, -0.0273812939
1544228940.9500000477, -0.0055887434, -0.0025266464, 0.0083953691, -0.7522765603, -0.6551556918, 0.0583976476, -0.0289275337
1544228941.0499999523, -0.0054835508, -0.0028054400, 0.0079542901, -0.7522718011, -0.6551095729, 0.0586438145, -0.0295901840
1544228941.1500000954, -0.0058675030, -0.0007986930, 0.0078816613, -0.7526647200, -0.6550063939, 0.0561933269, -0.0264734663
1544228941.2500000000, -0.0059136660, -0.0006763465, 0.0068752258, -0.7526615352, -0.6549680783, 0.0564074146, -0.0270504102
1544228941.3499999046, -0.0056552550, -0.0003718414, 0.0058323854, -0.7530330305, -0.6546759545, 0.0549857614, -0.0267078033
1544228941.4500000477, -0.0055418207, -0.0006724783, 0.0048498536, -0.7530261724, -0.6546060292, 0.0553815340, -0.0277760153
1544228941.5499999523, -0.0049656546, -0.0012099264, 0.0030153733, -0.7533812575, -0.6542137586, 0.0545440981, -0.0290184683
1544228941.6500000954, -0.0045450552, -0.0013349005, 0.0020031346, -0.7537400498, -0.6538962451, 0.0533001032, -0.0291689590
1544228941.7500000000, -0.0042010666, -0.0012566840, 0.0009768711, -0.7540968627, -0.6535965558, 0.0519637377, -0.0290744758
1544228941.8499999046, -0.0030319490, -0.0017883039, 0.0005115515, -0.7537184274, -0.6540546894, 0.0488889551, -0.0335701758
1544228941.9500000477, -0.0009641826, -0.0009857728, -0.0000585459, -0.7533661306, -0.6545767102, 0.0418753163, -0.0401416584
1544228942.0499999523, 0.0000000000, 0.0000000000, 0.0000000000, -0.7540363444, -0.6541745961, 0.0365923560, -0.0392667783
1544228942.1500000954, -0.0001565018, -0.0001568949, -0.0001472514, -0.7538187970, -0.6544073907, 0.0366611175, -0.0394998988
1544228942.2500000000, -0.0001199123, -0.0002534896, -0.0002944541, -0.7538131182, -0.6543959691, 0.0367425964, -0.0397211677
1544228942.3499999046, -0.0001101326, -0.0001346021, -0.0003653793, -0.7545411471, -0.6535557512, 0.0385214965, -0.0380095102
1544228942.4500000477, -0.0011748692, 0.0003000795, -0.0005079595, -0.7554139426, -0.6525328826, 0.0434760227, -0.0325044471
1544228942.5499999523, 0.0008156207, 0.0007523176, -0.0005733144, -0.7575195077, -0.6500698649, 0.0436683102, -0.0325965657
1544228942.6500000954, -0.0010687100, 0.0012962770, -0.0007679322, -0.7603598589, -0.6461568069, 0.0573491847, -0.0210101894
1544228942.7500000000, 0.0032026137, 0.0015604971, -0.0012630601, -0.7649720807, -0.6404875331, 0.0597197074, -0.0205689924
