1544228953.5499999523, -0.0424761587, 0.0200250086, 0.0823089977, -0.6303905587, -0.5425329451, 0.3589812722, 0.4228407317
1544228953.6500000954, -0.0407488700, 0.0200306357, 0.0804031438, -0.6305582843, -0.5432582805, 0.3589325506, 0.4216991892
1544228953.7500000000, -0.0397076069, 0.0195029051, 0.0776633381, -0.6309237067, -0.5431421442, 0.3605276256, 0.4199378643
1544228953.8499999046, -0.0389283951, 0.0190776227, 0.0748925740, -0.6288713762, -0.5487116123, 0.3582006556, 0.4177615831
1544228953.9500000477, -0.0382030852, 0.0196589203, 0.0704504484, -0.6296429249, -0.5472081563, 0.3601078089, 0.4169310232
1544228954.0499999523, -0.0379965941, 0.0200651571, 0.0687056679, -0.6298014349, -0.5468198727, 0.3606961377, 0.4166924128
1544228954.1500000954, -0.0378998943, 0.0194078868, 0.0663638976, -0.6306311043, -0.5451424844, 0.3628556808, 0.4157594594
1544228954.2500000000, -0.0386379899, 0.0173897751, 0.0635218731, -0.6296923467, -0.5463982509, 0.3671472638, 0.4117468613
1544228954.3499999046, -0.0387685430, 0.0171209472, 0.0598786893, -0.6302031942, -0.5449540203, 0.3698202523, 0.4104852275
1544228954.4500000477, -0.0386820265, 0.0172903384, 0.0584597246, -0.6303635510, -0.5445339668, 0.3704482129, 0.4102301371
1544228954.5499999523, -0.0386550877, 0.0175343759, 0.0572309099, -0.6295310858, -0.5452028883, 0.3698061329, 0.4111981735
1544228954.6500000954, -0.0382551670, 0.0177982122, 0.0551846978, -0.6306782906, -0.5458534125, 0.3688512825, 0.4094310301
1544228954.7500000000, -0.0381461053, 0.0180117447, 0.0521856765, -0.6310440138, -0.5448933218, 0.3702910494, 0.4088463654
1544228954.8499999046, -0.0380027806, 0.0182923610, 0.0507106400, -0.6311517656, -0.5446089886, 0.3707166497, 0.4086731642
1544228954.9500000477, -0.0379000816, 0.0184934359, 0.0490939629, -0.6313053641, -0.5442025113, 0.3713244549, 0.4084255186
1544228955.0499999523, -0.0382006243, 0.0180978267, 0.0476922814, -0.6307252419, -0.5442168020, 0.3716522889, 0.4090041675
1544228955.1500000954, -0.0386201418, 0.0178827037, 0.0446673810, -0.6301238130, -0.5440243870, 0.3727183081, 0.4092170581
1544228955.2500000000, -0.0379408344, 0.0171721400, 0.0403419354, -0.6361678594, -0.5472190325, 0.3686023729, 0.3992119326
1544228955.3499999046, -0.0361064590, 0.0161698619, 0.0342623718, -0.6444983867, -0.5535377805, 0.3590884084, 0.3855766606
