0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020226,0.998135,0.0574383,0,0.999261,-0.0183213,-0.0334963,0,-0.0323821,0.0580745,-0.997787,0,0.509499,0.0103832,0.0644656,1,0.200663,-32.503,4.19483,15.1963,0.14868,2.29964,-0.0300145,-90.2386,-17.6905,-63.3011,-34.329,5.73584,0.369087,63.1158,-0.346985,0.412886,0.329073,-2.32916,-0.165817,2.68169,-0.657525,0.000582609,-0.000689903,0.000892085,0.000335355,-2.92443e-05,-4.98113e-05,-0.000466655,
0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202193,0.998135,0.0574401,0,0.999261,-0.0183142,-0.0335008,0,-0.032387,0.0580761,-0.997787,0,0.509497,0.0103856,0.0644642,1,0.236368,-32.5387,4.23054,15.232,0.142272,2.2859,-0.0364232,17.5357,-76.0644,57.5251,15.99,12.147,-20.1159,62.5507,-0.346987,0.412888,0.329079,-2.32916,-0.16582,2.68169,-0.657526,-0.000681925,0.00063079,-0.000651413,-0.000921457,0.000149574,0.000248973,0.000151834,
0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202235,0.998134,0.0574444,0,0.999261,-0.018318,-0.0335064,0,-0.0323922,0.0580807,-0.997786,0,0.509495,0.0103899,0.0644634,1,0.236368,-32.5387,4.19483,15.232,0.142272,2.30696,-0.0693822,-29.6393,-62.2446,-32.5783,117.132,5.41246,19.1659,-8.87827,-0.346987,0.412889,0.329086,-2.32917,-0.165815,2.68169,-0.657519,-3.98076e-06,0.000372499,0.000686541,-0.00101544,0.000289212,-0.000615701,0.000500867,
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202162,0.998134,0.0574451,0,0.999261,-0.0183112,-0.0334964,0,-0.0323826,0.0580809,-0.997787,0,0.509499,0.0103904,0.064466,1,0.311747,-32.5387,4.23054,15.1963,0.136778,2.30696,-0.0767064,29.2753,-90.4003,-42.2242,-45.2331,-5.09452,11.7324,4.39052,-0.346992,0.412888,0.329092,-2.32916,-0.165819,2.68169,-0.657523,-0.000973885,0.000110368,-0.000427491,0.000348743,0.000289143,-0.000242712,-0.000126631,
0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202109,0.998134,0.0574476,0,0.999261,-0.0183057,-0.0334987,0,-0.0323852,0.0580834,-0.997786,0,0.509497,0.0103929,0.0644651,1,0.276041,-32.5387,4.30592,15.232,0.142272,2.29964,-0.0364232,-121.733,26.8574,98.3285,52.2297,1.60713,4.46984,31.4704,-0.346989,0.412889,0.329093,-2.32916,-0.165815,2.68169,-0.657527,0.00063801,-9.10353e-05,-0.00108804,0.00514321,0.000127116,4.86487e-05,-0.00187988,
0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202058,0.998134,0.0574508,0,0.999262,-0.0183009,-0.0334919,0,-0.0323786,0.0580863,-0.997786,0,0.5095,0.0103976,0.064468,1,0.347452,-32.5387,4.23054,15.1606,0.142272,2.29964,-0.0693822,97.977,-60.4384,-83.9072,-108.141,4.5302,-0.830049,-19.8506,-0.346992,0.412886,0.329105,-2.32916,-0.165816,2.68169,-0.657524,-0.001018,5.55168e-05,0.00505904,0.00339863,0.000116784,-0.000207874,-0.000214149,
0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202139,0.998134,0.0574511,0,0.999261,-0.0183087,-0.0334976,0,-0.0323839,0.0580869,-0.997786,0,0.509497,0.0103975,0.0644664,1,0.311747,-32.503,4.27021,15.2677,0.142272,2.29964,-0.0959325,46.426,-67.331,38.0831,247.992,0.014217,10.3206,-82.6889,-0.346994,0.412886,0.329107,-2.32917,-0.165816,2.68169,-0.657516,-0.00531369,-0.00112811,0.00285813,-0.000435149,0.000181539,-6.15923e-05,0.0013494,
0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202113,0.998134,0.0574525,0,0.999262,-0.0183061,-0.0334965,0,-0.0323829,0.0580882,-0.997786,0,0.509498,0.0104004,0.0644679,1,0.236368,-32.503,4.19483,15.232,0.142272,2.32802,-0.109665,-71.8294,7.80966,-75.1882,36.9083,6.20183,13.8902,-71.2039,-0.346993,0.412885,0.329111,-2.32916,-0.165815,2.68169,-0.657514,-0.00134481,0.000181312,0.0021256,-0.00027188,0.000204493,-0.000545714,0.00180137,
0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202059,0.998134,0.057455,0,0.999262,-0.0183004,-0.0334988,0,-0.0323855,0.0580906,-0.997786,0,0.509497,0.0104029,0.0644664,1,0.276041,-32.5387,4.23054,15.232,0.142272,2.31428,-0.0895238,47.9862,-95.1606,15.7286,105.834,0.260371,-4.98012,-27.172,-0.346993,0.412888,0.329115,-2.32916,-0.165815,2.68169,-0.657517,-0.00192562,0.000507421,0.00016441,-2.34106e-05,0.000260274,-6.37353e-05,0.000793704,
0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201945,0.998134,0.0574539,0,0.999262,-0.0182897,-0.0334884,0,-0.0323757,0.0580889,-0.997786,0,0.509501,0.0104043,0.0644702,1,0.276041,-32.503,4.23054,15.1606,0.14868,2.31428,-0.0300145,-66.1397,44.4704,35.0729,-118.224,6.54188,3.80319,77.1724,-0.34699,0.412884,0.329116,-2.32916,-0.165816,2.68169,-0.657523,-0.000705867,-0.000220861,0.00341493,0.0012236,-0.000160241,-7.91662e-05,-0.00102321,
