0,0.92514518,-0.07384971,0.08964694,-0.87571821,-1.08472633,-1.77434334,0.05633046,0.00425397,0.00078807,-0.04369276,-0.06674403,-0.12543452,-1.82072256,0.02078221,-0.08699539,1.21095686,2.78181798,3.20206631
0,0.96054544,-0.09641764,0.11257547,-0.91507173,-1.09664219,-1.90262658,-0.03260365,0.00536403,-0.00734717,0.02097702,0.05934152,0.04502908,-1.88397833,0.02191383,-0.09714216,1.26096328,2.84508915,3.30788005
0,2.83758276,-0.15091288,0.24158778,-2.16717037,-3.89655689,-5.256441,0.4515083,-0.01057338,0.02860043,-0.31350897,-0.63959775,-0.82946512,-0.71764793,-0.00412888,-0.01270323,0.46052167,1.15549814,1.15498727
0,1.18894432,-0.08289273,0.0583596,-0.96984927,-1.58643983,-2.19806566,0.20399461,-0.0000925,0.00424395,-0.13944404,-0.29634499,-0.37548469,0.28629781,-0.00057061,0.02292389,-0.18550765,-0.31094759,-0.67842337
0,-0.02848188,-0.07696969,-0.02150332,-0.15689744,0.24542662,-0.06319152,0.00182746,-0.00256659,-0.00236908,-0.00324456,-0.01143946,0.00614189,-1.44439919,0.02877547,-0.08720321,1.00690925,2.10031842,2.60622593
0,-0.75767792,-0.03923584,-0.05594934,0.30766308,1.37521538,1.20968782,0.07383893,0.00173455,-0.00151189,-0.04472415,-0.11041665,-0.13372232,-0.94087519,0.01164073,-0.06759123,0.69319054,1.41331932,1.61322765
0,-0.24528324,-0.05272419,-0.05821967,0.01136994,0.56375455,0.31033498,0.07258903,-0.00340357,0.00368595,-0.05423146,-0.10706622,-0.12450128,0.59814392,0.02949575,0.00470035,-0.32223709,-0.87586897,-1.13700883
0,0.21371087,-0.05597006,-0.00154292,-0.35266491,-0.0797628,-0.50314956,0.05167569,0.00205227,0.00066975,-0.04343444,-0.06828654,-0.09399416,-1.68029217,0.04311382,-0.12625814,1.23012108,2.32415606,3.1303294
0,0.30572699,-0.04020514,-0.00274628,-0.3972035,-0.18054764,-0.72857588,0.12702152,-0.00643584,0.00930082,-0.09144304,-0.16918118,-0.24314539,-0.50482284,0.03057626,-0.0555872,0.43420852,0.64927903,0.93033694
0,-0.47313467,-0.04770923,-0.00120003,0.12082846,0.92028111,0.7256594,-0.02050682,0.00295312,-0.00641377,0.01265828,0.02696953,0.04755891,-0.23854063,0.00007138,-0.00686266,0.17570104,0.37445302,0.40186797
0,1.60829494,-0.09720595,0.16848514,-1.35745262,-2.06577206,-3.04794741,0.10951221,-0.00943813,0.01352186,-0.0848782,-0.14263142,-0.21746085,-1.48880512,-0.01622993,-0.06432222,0.94169803,2.307113,2.53661469
0,0.68930737,-0.04827705,0.0143796,-0.6243974,-0.79736526,-1.356753,0.02310129,-0.00727734,0.00417295,-0.01944375,-0.02409027,-0.05725357,-0.21123741,0.01923127,-0.0246504,0.18473256,0.27569655,0.40112985
0,-0.51462777,-0.00825047,-0.10326279,0.24038636,0.8816974,0.8904165,0.19110443,-0.00311949,0.01051158,-0.13031182,-0.26358792,-0.36556579,-0.06563298,0.02501112,-0.02103171,0.10060533,0.07113494,0.07366912
0,0.30094008,-0.0930654,-0.00632619,-0.31475831,-0.3138028,-0.5575876,0.08075277,-0.00508647,0.01121319,-0.05726138,-0.10900843,-0.1561926,-0.15814803,0.03218885,-0.02517109,0.16148109,0.20358939,0.29131694
0,1.43696582,-0.04830096,0.07582734,-1.18671365,-1.84057451,-2.72314346,0.32488873,-0.0139966,0.02613489,-0.23698302,-0.43898568,-0.62042926,-0.90120668,0.00364386,-0.03001207,0.58217363,1.44255448,1.49604264
0,1.26142996,-0.06343553,0.07152041,-1.04391476,-1.6289602,-2.3772078,0.13103076,0.00056868,0.00176374,-0.08998933,-0.18721624,-0.2376566,-1.20527223,0.00547951,-0.04522575,0.79922238,1.84481041,2.08711807
0,-0.13366283,-0.0511779,-0.01527186,-0.12167977,0.48871023,0.04675925,0.00951377,-0.00215965,-0.00140409,-0.011537,-0.00428556,-0.01192099,-1.17654862,0.03179499,-0.09368644,0.86555303,1.6995212,2.11663758
0,0.76987065,-0.05930564,0.04622327,-0.74267431,-0.81984374,-1.61288608,0.01361704,0.01429297,-0.01920874,0.00334356,-0.03276963,0.00291416,-1.54882007,0.04452768,-0.1076313,1.10030544,2.23785373,2.80801967
0,1.0393291,-0.05200159,0.04596372,-0.90209874,-1.23997638,-2.05521558,0.0025106,-0.00056353,-0.00603737,-0.00285147,-0.00807805,0.01289113,-1.04704597,0.03257034,-0.08319138,0.76261871,1.54111598,1.84535032
0,2.38223418,-0.1242009,0.20748587,-1.85731592,-3.23631963,-4.41017259,-0.01123284,0.00287029,-0.0052327,0.00950217,0.01319878,0.02635415,-0.40431425,-0.01946788,0.01836813,0.22568089,0.76042719,0.54807212
0,0.89322418,-0.16397931,0.17252758,-0.91014758,-0.98815626,-1.80670784,0.40803147,-0.00544247,0.02538884,-0.28460361,-0.56949435,-0.75802927,-1.09313608,0.01448916,-0.05132001,0.74409105,1.68223482,1.85813109
1,-0.1799138,-0.00954611,-0.00962357,0.13651464,0.22739422,0.36625271,0.23729833,-0.00444588,0.01736348,-0.16187392,-0.34620699,-0.42775605,0.50127369,0.02120925,-0.06190253,-0.36604321,-0.65787661,-0.90802718
1,0.41642027,-0.03269225,0.02495712,-0.27756636,-0.6235504,-0.72691027,0.0400388,-0.00397723,0.0100974,-0.03380944,-0.05190484,-0.07480649,0.31107812,0.00766696,-0.09338404,-0.23955439,-0.36395564,-0.59437673
1,-0.04109912,-0.00672346,-0.02197112,0.01427993,0.0805829,0.07661846,0.04736682,0.00124424,0.0014848,-0.02503237,-0.08184614,-0.06980309,0.15327565,-0.01297218,-0.0561522,-0.18426114,-0.08464142,-0.33572843
1,0.17451222,-0.04244102,0.01349382,-0.14370275,-0.22763085,-0.32415167,0.08951803,0.00289227,0.00445731,-0.05731753,-0.13553324,-0.15670832,0.10909374,-0.03121153,-0.07174385,-0.13340451,-0.06723755,-0.24674584
1,0.06609936,-0.01942953,-0.01099844,-0.06583705,-0.0711986,-0.11678462,-0.01878525,-0.00583851,0.00491805,0.01329383,0.01968761,0.04531131,0.1121664,-0.0156943,-0.06828091,-0.14060529,-0.05460865,-0.23457828
1,0.09208635,-0.02311433,-0.00470662,-0.08850317,-0.09610341,-0.1844223,-0.01160237,-0.0067235,0.00948489,0.003468,0.01601693,0.02419063,0.05000044,-0.00811739,-0.0934099,-0.07939027,0.018428,-0.14178962
1,0.01842787,-0.02142241,-0.0071964,-0.03049925,-0.00703264,-0.029086,0.04877078,0.00035657,0.00660449,-0.03395763,-0.07425516,-0.08540347,0.33218442,0.00141555,-0.08277839,-0.26707603,-0.38699994,-0.64091293
1,0.20770066,-0.04270928,0.0147028,-0.15650363,-0.29776064,-0.36448611,0.06209887,-0.00998168,0.00966636,-0.03961177,-0.10449149,-0.09801223,1.52266863,-0.09897666,0.08269391,-1.16901353,-2.06027031,-2.82798243
1,0.1355472,-0.02795388,0.00518721,-0.10613199,-0.17968321,-0.2510917,-0.02580688,-0.00074645,0.00168232,0.01908551,0.02437941,0.06153586,0.10504195,-0.0171629,-0.07151673,-0.14037112,-0.04871347,-0.26052897
1,0.09797536,-0.01494179,-0.00896574,-0.08050515,-0.11824095,-0.18374974,0.03458554,-0.00910979,0.01300532,-0.02668366,-0.05625755,-0.05563149,0.34646157,-0.00327413,-0.06641294,-0.30814105,-0.38076205,-0.69040714
1,0.03172704,-0.02850588,0.00017017,-0.04265973,-0.03026831,-0.04745732,0.12023922,-0.00360659,0.01168712,-0.08191468,-0.17639558,-0.22054886,0.54748378,-0.02607858,-0.05246137,-0.42121938,-0.72420817,-1.01065495
1,0.02600781,-0.02206697,-0.0046219,-0.03756118,-0.00770684,-0.05882197,-0.00492627,-0.01088875,0.01191798,-0.00516533,0.00738165,0.00941229,-0.02056939,0.00086909,-0.09848514,-0.02325866,0.11652615,-0.0107843
1,-0.061499,-0.00274192,-0.02102719,0.04169489,0.08195188,0.13999066,0.08270567,-0.0036945,0.00905784,-0.05546508,-0.12447997,-0.14472098,0.29235516,-0.01528071,-0.03492082,-0.2679484,-0.33281967,-0.55740117
1,0.01857342,-0.0172969,-0.00523209,-0.02725426,-0.00739437,-0.0329533,0.06255762,0.00466713,0.00006019,-0.03890701,-0.09723269,-0.10893619,0.59024751,-0.01575801,-0.03846731,-0.44749718,-0.76677321,-1.09969363
1,0.28856117,-0.00587174,-0.0070367,-0.1919884,-0.41846231,-0.50405167,0.02801021,-0.00655762,0.00773364,-0.02040581,-0.04947841,-0.04297376,0.47650719,0.00502136,-0.06078643,-0.38747268,-0.58503967,-0.90888176
2,0.1385181,-0.02900425,-0.02613381,-0.13274998,-0.15417032,-0.27107794,-0.00441071,0.00187235,-0.00484638,0.00798719,0.00328307,0.01497143,-0.08320721,0.01124015,-0.02458429,0.07280354,0.08126158,0.15651991
2,0.48604367,0.00508618,-0.0304149,-0.34565415,-0.65833368,-0.89556783,0.01728991,0.00058323,-0.00145606,-0.00998162,-0.02388381,-0.03107718,-0.0591071,0.00372558,-0.02250247,0.05249773,0.04628258,0.09757912
2,-0.13568322,0.0007823,-0.08304427,0.09206994,0.23987552,0.22365016,-0.00752016,0.00553056,-0.00831456,0.01311312,0.0042898,0.02129834,-0.0377977,0.00199264,-0.01113752,0.03151628,0.0362765,0.05860153
2,-0.04036623,0.04866825,-0.12675918,0.04731795,0.0886805,0.05107111,0.08082548,-0.00031149,-0.0000911,-0.05027264,-0.11506803,-0.15142837,0.23721319,0.01972919,-0.04254199,-0.12850375,-0.4087794,-0.43227817
2,0.38661614,-0.00796814,-0.02137882,-0.32406283,-0.47344889,-0.74866972,-0.00367716,-0.00171863,0.00054392,0.00186803,0.00689605,0.00599356,-0.07408018,0.0057713,-0.01964763,0.06074287,0.07203374,0.13847969
2,-0.07595174,-0.00572022,-0.08540033,0.06661326,0.14680205,0.12946616,0.00852018,0.00078707,-0.00543071,-0.00193589,-0.0095754,-0.01817119,0.1069747,0.00033198,-0.01135781,-0.06389658,-0.18627948,-0.19812179
2,-0.0903918,-0.00203756,-0.05787506,0.03880452,0.18679397,0.14843923,0.03044758,0.001976,-0.00289064,-0.01931351,-0.04118421,-0.05745889,0.06739216,-0.00896349,-0.00140232,-0.04456746,-0.11346651,-0.12710146
2,1.0721219,-0.0058811,0.0185944,-0.80507221,-1.46120385,-1.9656358,0.04824706,0.01013302,-0.01100349,-0.03111807,-0.06763635,-0.09442676,-0.07869973,0.01271221,-0.03834632,0.06285014,0.07331367,0.13433735
2,0.13026956,-0.02203513,-0.04993892,-0.10841268,-0.13710798,-0.24570049,0.00753612,0.00077115,-0.00334176,0.00038935,-0.01533442,-0.00970035,-0.02515732,-0.00717522,-0.0084967,0.01601424,0.00589045,0.04886266
2,0.69486307,0.00291835,-0.04956968,-0.46886143,-0.96952124,-1.2471585,0.02042958,-0.00757873,0.00712332,-0.01830928,-0.02475969,-0.03705727,-0.03518147,-0.00818569,0.0072813,0.00991003,0.05484337,0.05329006
2,-0.10463968,-0.04817183,0.0087037,-0.02284027,0.2579801,0.13725526,-0.0217989,0.00270413,-0.00569297,0.01670338,0.03280984,0.03918933,-0.10578786,-0.01916432,-0.00164236,0.05494608,0.13213499,0.17745837
2,0.17983049,-0.00573481,-0.03231624,-0.16750974,-0.17833073,-0.36257693,-0.0899927,0.00250823,-0.00921525,0.06593501,0.12279464,0.17812235,-0.0641055,0.00635219,-0.01984888,0.05632595,0.06987298,0.11638214
2,0.55722635,0.00815979,-0.02760849,-0.38972868,-0.78243553,-0.99079324,0.02602208,-0.00178662,0.001677,-0.01796077,-0.03447881,-0.04997188,0.08285176,0.00067138,-0.01350885,-0.05497274,-0.13916674,-0.15943969
2,0.44998013,-0.02346182,0.01646074,-0.39271108,-0.55640103,-0.86970899,-0.03217643,0.00083081,-0.00490099,0.02076551,0.04997104,0.05701838,-0.07813126,0.00325907,-0.02212723,0.0435932,0.0888213,0.12335932
2,0.44710215,-0.03161533,-0.00005519,-0.34148838,-0.6022789,-0.81702381,-0.02540924,0.00141909,-0.005254,0.02285814,0.0309957,0.05461658,-0.10485524,-0.00422423,-0.01608144,0.074316,0.13420346,0.16879429
2,0.07122079,-0.02686858,-0.01799357,-0.10431213,-0.01634276,-0.15119985,0.03461333,0.00009048,0.00083706,-0.02197696,-0.04803432,-0.06405774,-0.14294128,0.00307997,-0.02016313,0.10401542,0.16914293,0.25278978
2,0.47321175,-0.01036541,-0.0189409,-0.36617302,-0.61798769,-0.89071599,-0.02837509,0.00106274,-0.00523551,0.02155758,0.03975404,0.05570247,-0.13121776,-0.00334247,-0.03259511,0.09960178,0.13629856,0.23387706
3,0.00155174,0.00036542,0.03871564,0.02674739,-0.06330394,0.03456465,0.0233608,-0.00690426,0.00925149,-0.0151727,-0.037277,-0.03935488,-0.57912339,0.01353305,-0.12833249,0.39806277,0.85445515,1.06522722
3,-0.24325854,0.01520534,0.0030527,0.22900511,0.28847622,0.48001214,0.01897404,-0.00591411,0.00750127,-0.01107304,-0.0311459,-0.03569779,-0.22298195,-0.02048835,-0.05865793,0.09132017,0.38520945,0.36739202
