1544229372.44,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229372.54,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229372.64,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229372.74,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229372.84,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229372.94,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229373.04,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229373.14,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229373.24,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229373.34,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229373.44,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229373.54,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229373.64,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229373.74,-0.113356435954,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229373.84,-0.113356435954,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229373.94,-0.113356435954,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229374.04,-0.113356435954,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229374.14,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229374.24,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229374.34,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229374.44,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229374.54,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229374.64,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229374.74,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229374.84,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229374.94,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229375.04,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229375.14,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229375.24,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229375.34,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229375.44,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229375.54,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229375.64,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229375.74,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229375.84,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229375.94,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229376.04,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229376.14,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229376.24,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.992045146834,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229376.34,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229376.44,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229376.54,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229376.64,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229376.74,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229376.84,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229376.94,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229377.04,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229377.14,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229377.24,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229377.34,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229377.44,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229377.54,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229377.64,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229377.74,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229377.84,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229377.94,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229378.04,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229378.14,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
1544229378.24,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229378.34,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0303687289847,0.0,0.0,0.0,0.0,0.0,0.0
1544229378.44,-0.114004187017,-0.342504462233,-0.872664625997,0.0157079632679,0.986983692003,-0.0253072741539,0.0,0.0,0.0,0.0,0.0,0.0
