1543871926.22, 0.305048662910163, 0.11831462079572, 0.138525298755877, 0.458126328893668, 0.462794784632499, 0.431554014452822, 0.624261473023142
1543871926.32, 0.305072165858396, 0.118364171377289, 0.138585062167033, 0.457764016805156, 0.462862658955677, 0.431837057119916, 0.624281202632996
1543871926.42, 0.305154534707248, 0.118317295929014, 0.138616018204728, 0.458022680065918, 0.462636453135397, 0.431671105191422, 0.624373921395144
1543871926.52, 0.304966278639616, 0.118361495854326, 0.138494383192979, 0.457867707588941, 0.463020968380473, 0.431720029424146, 0.62416869625228
1543871926.62, 0.305044339144415, 0.118379249573414, 0.137910991638539, 0.456803368752884, 0.464100666024783, 0.43017531208736, 0.625212327903019
1543871926.72, 0.305027624526747, 0.118314089204858, 0.138379826767904, 0.458224496248931, 0.462944756354297, 0.431443061636936, 0.624154907187968
1543871926.82, 0.305027624526747, 0.118314089204858, 0.138379826767904, 0.458224496248931, 0.462944756354297, 0.431443061636936, 0.624154907187968
1543871926.92, 0.305072165858396, 0.118364171377289, 0.138585062167033, 0.457764016805156, 0.462862658955677, 0.431837057119916, 0.624281202632996
1543871927.02, 0.305788206348538, 0.117822878890833, 0.137839677961105, 0.450315975656354, 0.461599562927299, 0.42976900987835, 0.632012629400849
1543871927.12, 0.30647973873995, 0.117847095644623, 0.139036337812004, 0.445252300952482, 0.458579720341113, 0.431264831586884, 0.636761865711762
1543871927.22, 0.306599670813462, 0.11845217821835, 0.140883623553407, 0.443527713563759, 0.457011225985637, 0.433291874388726, 0.637716283477781
1543871927.32, 0.306728919147063, 0.1202676453213, 0.145681078870384, 0.436216310394523, 0.45263904456021, 0.438294092294524, 0.642441837480351
1543871927.42, 0.309261892487345, 0.11705585951384, 0.137352648861303, 0.410891279634753, 0.468580810668379, 0.409772192906333, 0.666098438756777
1543871927.52, 0.310662858150716, 0.113085764431906, 0.127503840959154, 0.382987937554286, 0.488427392935844, 0.378615556341906, 0.686592442438539
1543871927.62, 0.31151350336891, 0.108893098855847, 0.119102008032789, 0.356873726820245, 0.505208864721876, 0.352146765914119, 0.702422808120643
1543871927.72, 0.310322892335184, 0.110978070572439, 0.119922156363186, 0.351404708379655, 0.506921579440955, 0.356766738747036, 0.701614379377661
